order_id,restaurant_id,customer_id,carrier_id,customer_lat,customer_lon,date,time,is_peak_time,is_weekend,carrier_vehicle,shopping_cart,coupon_discount,order_price,shortest_distance_to_customer,travel_time_minutes,restaurant_rating,delivery_charges
ORD080999,REST2023,CUST08356,COUR4496,-37.8150722,144.9523906,2020-10-05,06:23:44,0,0,Car,"[('vegetable stew', 3), ('appam', 2)]",0,95.76,1028,2,6.71,3.0747
ORD082525,REST0978,CUST13067,COUR3653,-37.8125792,144.9690115,2020-10-04,11:44:10,0,1,Motorbike,"[('chicken tikka', 1), ('beef chilli', 3), ('kulfi', 2)]",0,87.55,1528,3,9.02,3.6675
ORD084309,REST0774,CUST13336,COUR1666,-37.806523,144.9377701,2020-03-02,13:38:54,1,0,Car,"[('sunday brunch', 3), ('beer', 2)]",0,152.34,3200,7,9.51,4.6677
ORD086019,REST0978,CUST09618,COUR4846,-37.8236199,144.9429621,2020-05-17,03:09:53,0,1,Car,"[('mudpie', 3), ('kulfi', 1), ('butter naan', 1)]",0,95.86,4620,11,7.22,4.9508
ORD086101,REST0978,CUST07091,COUR4690,-37.8054697,144.9521305,2020-06-15,19:50:46,1,0,Motorbike,"[('mudpie', 2), ('kulfi', 1)]",45,35.1,2188,4,7.22,4.2021
ORD086247,REST2023,CUST03040,COUR1916,-37.8014095,144.9643554,2020-05-03,17:40:13,0,1,Bike,"[('duck roast', 3), ('vegetable stew', 2), ('roast chicken', 2)]",0,125.56,2908,14,6.71,5.3968
ORD086433,REST2023,CUST08687,COUR1630,-37.8046908,144.9648124,2020-10-14,17:16:29,0,0,Motorbike,"[('roast chicken', 2), ('appam', 2), ('vegetable stew', 3)]",40,119.17,2582,5,8.39,3.1403
ORD086619,REST0774,CUST12985,COUR4367,-37.8122096,144.9523897,2020-05-02,04:17:08,0,1,Bike,"[('cocktails', 2), ('pasta', 3), ('beer', 2)]",0,47.2,1750,8,9.51,4.3245
ORD088896,REST1829,CUST04372,COUR1998,-37.8186886,144.9781063,2020-08-04,18:59:20,1,0,Motorbike,"[('noodles', 3), ('chowmein', 3), ('egg fried rice', 1)]",10,33.84,4003,8,8.05,5.1279
ORD089080,REST1420,CUST08004,COUR2746,-37.8196704,145.0100186,2020-09-14,17:16:29,0,0,Car,"[('beef curry', 2), ('roast beef', 3), ('beef fry', 3), ('chicken curry', 2)]",0,75.91,6254,15,7.41,3.7872
ORD089386,REST1829,CUST13889,COUR3504,-37.8154836,144.9666807,2020-10-22,07:38:54,0,0,Car,"[('egg fried rice', 3), ('manchurian', 1), ('chowmein', 1), ('momos', 1)]",0,105.33,3339,8,8.05,3.6263
ORD089715,REST2023,CUST03394,COUR1042,-37.7995341,144.9999076,2020-09-25,07:42:51,0,0,Car,"[('duck roast', 3), ('appam', 2), ('roast chicken', 2), ('vegetable stew', 2)]",40,76.37,6003,14,8.39,3.9964
ORD090461,REST1829,CUST04919,COUR4580,-37.8253478,144.9585279,2020-10-25,22:32:58,0,1,Motorbike,"[('sweet corn soup', 3), ('manchurian', 2)]",0,87.9,3844,7,6.44,4.8315
ORD092152,REST1420,CUST01408,COUR3164,-37.8150674,144.9735379,2020-02-24,22:29:00,0,0,Motorbike,"[('chicken curry', 3), ('roast beef', 2), ('beef fry', 1)]",0,56.03,3163,6,9.26,3.2492
ORD092308,REST1420,CUST09006,COUR2519,-37.8022149,144.9802886,2020-11-14,19:58:40,1,1,Bike,"[('masala dosa', 3), ('fish fry', 1), ('chicken biryani', 2), ('roast beef', 1)]",45,43.15,3347,16,9.26,6.8718
ORD092987,REST0978,CUST11516,COUR1192,-37.8231676,144.9781318,2020-08-11,03:45:29,0,0,Car,"[('sweet corn soup', 1), ('mutton biryani', 3), ('steak', 3)]",20,36.54,2832,6,7.22,3.2519
ORD093271,REST0774,CUST02127,COUR4345,-37.8007369,144.9517619,2020-05-25,13:34:56,1,0,Bike,"[('sunday brunch', 1), ('new zealand lamb chops', 2)]",0,58.86,2742,13,7.61,5.2946
ORD093468,REST0774,CUST10057,COUR1026,-37.823322,144.9938042,2020-04-29,12:51:25,1,0,Bike,"[('new zealand lamb chops', 2), ('pasta', 2), ('sunday brunch', 1), ('shotgun chicken', 1)]",0,98.48,2927,14,9.51,5.6219
ORD093843,REST1829,CUST03461,COUR3750,-37.8207808,144.9941131,2020-08-18,04:25:03,0,0,Car,"[('egg fried rice', 1), ('sweet corn soup', 3)]",0,53.99,5526,13,8.05,3.8411
ORD093846,REST1829,CUST09853,COUR4872,-37.8081163,144.9733339,2020-08-31,16:09:13,0,0,Motorbike,"[('momos', 2), ('noodles', 1), ('egg fried rice', 3), ('manchurian', 2)]",0,120.49,4246,8,6.44,3.7477
ORD093977,REST0978,CUST08398,COUR3946,-37.7993521,144.9640569,2020-08-28,02:58:01,0,0,Bike,"[('beef chilli', 3), ('mutton biryani', 1)]",0,111.6,754,3,7.22,2.76
ORD096980,REST0978,CUST13148,COUR1505,-37.8081803,144.9766356,2020-12-05,13:34:56,1,1,Bike,"[('mudpie', 1), ('steak', 2), ('chicken tikka', 2), ('sweet corn soup', 1)]",0,113.26,1335,6,7.22,5.6851
ORD097030,REST1420,CUST10443,COUR4060,-37.8074522,144.9987375,2020-04-19,12:11:52,1,1,Bike,"[('beef curry', 3), ('masala dosa', 2)]",10,163.82,4627,23,7.41,7.268
ORD097843,REST0774,CUST00452,COUR0859,-37.8128704,144.9429994,2020-11-10,00:39:33,0,0,Bike,"[('sunday brunch', 1), ('new zealand lamb chops', 3), ('shotgun chicken', 3), ('beer', 3)]",0,50.34,2476,12,7.61,3.9911
ORD097885,REST2023,CUST13103,COUR1243,-37.8108447,144.998186,2020-03-26,06:27:41,0,0,Bike,"[('roast chicken', 2), ('appam', 3), ('vegetable stew', 1)]",0,91.96,5146,25,8.39,5.499
ORD098748,REST0774,CUST05027,COUR4856,-37.8095373,144.9726328,2020-01-13,03:41:32,0,0,Car,"[('sunday brunch', 2), ('beer', 3)]",0,82.41,1885,4,9.51,3.3612
ORD099739,REST1420,CUST00453,COUR0547,-37.8145317,144.9382023,2020-11-27,22:05:16,0,0,Car,"[('chicken curry', 2), ('masala dosa', 2), ('beef curry', 1), ('fish fry', 1)]",0,63.18,2000,4,9.26,3.3024
ORD101488,REST0774,CUST11398,COUR2615,-37.8170359,145.0039027,2020-09-26,05:36:15,0,1,Motorbike,"[('cocktails', 3), ('pasta', 2), ('shotgun chicken', 2), ('sunday brunch', 3)]",40,23.92,3899,7,9.51,4.5728
ORD101929,REST0978,CUST12309,COUR3843,-37.811841,144.9564872,2020-10-13,16:56:42,0,0,Bike,"[('mudpie', 3), ('steak', 1), ('beef chilli', 3), ('butter naan', 1)]",10,29.17,2066,10,7.22,3.3363
ORD103872,REST2023,CUST05919,COUR1196,-37.8208616,144.9669175,2020-03-11,17:32:18,0,0,Car,"[('roast chicken', 3), ('duck roast', 1), ('appam', 1), ('vegetable stew', 1)]",0,21.16,2521,6,6.71,3.1875
ORD106085,REST2023,CUST07266,COUR1122,-37.8209525,144.9480914,2020-09-17,13:54:43,1,0,Motorbike,"[('duck roast', 2), ('vegetable stew', 1), ('roast chicken', 1), ('appam', 1)]",0,57.56,510,1,6.71,4.1927
ORD107870,REST2023,CUST11740,COUR0525,-37.8179119,144.9934186,2020-11-13,01:23:04,0,0,Motorbike,"[('vegetable stew', 2), ('appam', 3), ('roast chicken', 2), ('duck roast', 3)]",0,57.01,4625,9,8.39,3.6045
ORD107918,REST1420,CUST10059,COUR1959,-37.8234541,144.9937219,2020-02-02,20:22:25,0,1,Motorbike,"[('roast beef', 3), ('chicken biryani', 2), ('chicken curry', 3), ('fish fry', 1)]",20,104.71,5199,10,7.41,4.8119
ORD108342,REST1829,CUST10141,COUR0831,-37.7991117,144.9895502,2020-08-19,20:14:30,0,0,Bike,"[('noodles', 3), ('momos', 2), ('sweet corn soup', 2)]",0,62.52,6463,32,8.05,5.9856
ORD108565,REST2023,CUST08566,COUR1401,-37.8109254,145.0099629,2020-09-09,22:44:50,0,0,Car,"[('duck roast', 3), ('roast chicken', 3)]",0,124.03,6553,15,8.39,4.1434
ORD109184,REST1829,CUST08625,COUR4867,-37.809828,144.9764612,2020-09-06,09:37:34,0,1,Car,"[('noodles', 2), ('egg fried rice', 3)]",10,63.71,4564,10,6.44,5.0281
ORD109593,REST2023,CUST02241,COUR2393,-37.8186033,144.964786,2020-10-26,00:00:00,0,0,Bike,"[('duck roast', 3), ('roast chicken', 1), ('appam', 2), ('vegetable stew', 3)]",20,64.35,1954,9,6.71,3.9824
ORD109735,REST1829,CUST06685,COUR3110,-37.8075842,144.9708509,2020-04-04,09:21:45,0,1,Car,"[('chowmein', 2), ('egg fried rice', 3), ('noodles', 3), ('sweet corn soup', 1)]",45,83.45,4015,9,8.05,4.6669
ORD109847,REST1420,CUST12326,COUR0048,-37.817658,144.9591695,2020-09-23,03:09:53,0,0,Bike,"[('chicken biryani', 1), ('roast beef', 1), ('chicken curry', 1)]",45,63.96,2068,10,9.26,3.3819
ORD111198,REST1829,CUST04387,COUR1097,-37.8267465,144.9745513,2020-12-07,17:48:07,0,0,Bike,"[('noodles', 3), ('sweet corn soup', 2), ('manchurian', 2), ('chowmein', 1)]",0,83.5,4376,21,6.44,4.9125
ORD111507,REST2023,CUST00144,COUR2272,-37.8033952,144.9663463,2020-07-03,05:16:29,0,0,Car,"[('appam', 1), ('duck roast', 1), ('roast chicken', 2)]",10,73.17,2837,6,6.71,3.2297
ORD111930,REST0978,CUST12707,COUR1748,-37.8035987,144.9497622,2020-05-06,20:30:19,0,0,Bike,"[('butter naan', 1), ('kulfi', 2), ('mutton biryani', 1)]",0,112.51,2291,11,7.22,4.1483
ORD111953,REST1829,CUST09382,COUR3919,-37.8082351,144.9603205,2020-06-20,02:54:03,0,1,Motorbike,"[('manchurian', 1), ('sweet corn soup', 2), ('momos', 3), ('chowmein', 3)]",0,52.65,3337,6,6.44,4.6182
ORD111966,REST1829,CUST01803,COUR3023,-37.7991145,144.9632575,2020-07-06,20:14:30,0,0,Bike,"[('noodles', 2), ('manchurian', 3), ('sweet corn soup', 1), ('egg fried rice', 2)]",0,57.89,4276,21,6.44,4.628
ORD112027,REST1420,CUST02640,COUR4785,-37.8089225,144.9575533,2020-04-27,05:32:18,0,0,Car,"[('fish fry', 2), ('chicken biryani', 3), ('chicken curry', 1), ('masala dosa', 3)]",0,75.82,1259,3,9.26,2.8637
ORD112180,REST0978,CUST04051,COUR0232,-37.8203836,144.9842339,2020-10-26,03:33:37,0,0,Car,"[('kulfi', 1), ('mutton biryani', 1), ('sweet corn soup', 2), ('chicken tikka', 3)]",0,54.4,3156,7,7.22,3.2276
ORD112836,REST0774,CUST01870,COUR2221,-37.8241825,144.980334,2020-08-23,04:40:52,0,1,Motorbike,"[('shotgun chicken', 3), ('cocktails', 1), ('new zealand lamb chops', 2), ('beer', 3)]",10,77.0,1800,3,7.61,3.9661
ORD112842,REST2023,CUST01950,COUR4235,-37.8097832,144.9784224,2020-11-09,03:57:21,0,0,Bike,"[('vegetable stew', 2), ('duck roast', 1)]",45,27.74,3319,16,6.71,4.0823
ORD113857,REST1829,CUST00408,COUR2842,-37.8184634,144.9856392,2020-10-24,10:36:55,0,1,Car,"[('egg fried rice', 2), ('noodles', 3), ('sweet corn soup', 3), ('chowmein', 1)]",0,67.53,4809,11,6.44,4.8791
ORD114626,REST0978,CUST07853,COUR2330,-37.8163511,144.9835257,2020-09-29,17:36:15,0,0,Motorbike,"[('sweet corn soup', 2), ('beef chilli', 3), ('steak', 3)]",40,37.87,2613,5,7.22,3.0466
ORD115252,REST2023,CUST08823,COUR2116,-37.8011167,144.9609366,2020-12-02,19:07:15,1,0,Car,"[('duck roast', 3), ('appam', 1), ('vegetable stew', 2), ('roast chicken', 2)]",0,107.16,2720,6,8.39,5.102
ORD117061,REST1420,CUST05116,COUR1532,-37.8223746,144.947751,2020-11-06,21:57:21,0,0,Bike,"[('beef fry', 2), ('chicken biryani', 2), ('masala dosa', 3)]",45,44.97,2672,13,9.26,3.8223
ORD117079,REST1829,CUST03308,COUR0901,-37.8054203,144.947587,2020-03-05,07:34:56,0,0,Bike,"[('egg fried rice', 1), ('noodles', 2), ('manchurian', 2)]",0,33.13,2308,11,8.05,3.9827
ORD117116,REST0774,CUST02713,COUR2591,-37.8223751,145.005095,2020-08-31,19:58:40,1,0,Bike,"[('shotgun chicken', 3), ('new zealand lamb chops', 1)]",0,63.77,3904,19,9.51,5.9813
ORD118638,REST2023,CUST11093,COUR4577,-37.8077749,144.9496593,2020-12-31,11:00:39,0,0,Motorbike,"[('appam', 1), ('vegetable stew', 2)]",45,78.52,1511,3,6.71,3.0906
ORD118731,REST2023,CUST05122,COUR1793,-37.8214308,144.9473954,2020-12-06,23:00:39,0,1,Motorbike,"[('duck roast', 3), ('roast chicken', 3), ('appam', 1)]",20,34.93,512,1,8.39,4.1454
ORD119284,REST0978,CUST01732,COUR1515,-37.8242904,144.945174,2020-05-12,00:03:57,0,0,Motorbike,"[('butter naan', 3), ('sweet corn soup', 3), ('chicken tikka', 1)]",0,97.95,4391,8,9.02,3.8241
ORD119494,REST0978,CUST11616,COUR1885,-37.8190477,144.9541683,2020-01-04,12:23:44,1,1,Car,"[('steak', 2), ('kulfi', 2), ('mutton biryani', 2), ('sweet corn soup', 3)]",0,84.34,3141,7,9.02,6.0055
ORD119789,REST0978,CUST00713,COUR2160,-37.8048774,144.9358409,2020-10-17,20:18:27,0,1,Motorbike,"[('sweet corn soup', 3), ('beef chilli', 1)]",10,96.8,3730,7,7.22,4.3778
ORD121212,REST1420,CUST11308,COUR4687,-37.8184925,144.9670821,2020-02-11,10:29:00,0,0,Motorbike,"[('chicken biryani', 3), ('chicken curry', 3)]",0,69.65,2842,5,9.26,3.1093
ORD121826,REST1829,CUST10054,COUR1728,-37.8022616,144.990613,2020-01-05,17:52:05,0,1,Motorbike,"[('momos', 1), ('noodles', 3)]",45,34.24,6550,13,8.05,5.1608
ORD122718,REST0774,CUST12810,COUR2233,-37.8014555,144.9689442,2020-01-31,10:36:55,0,0,Car,"[('shotgun chicken', 3), ('red wine sangria', 1), ('cocktails', 2)]",0,66.92,2654,6,7.61,3.1503
ORD124191,REST1829,CUST00001,COUR2103,-37.8116151,144.9456443,2020-03-19,00:39:33,0,0,Car,"[('manchurian', 1), ('chowmein', 3)]",40,14.14,1030,2,8.05,3.1927
ORD124313,REST1420,CUST11265,COUR3834,-37.8095255,144.9339598,2020-10-09,00:47:28,0,0,Bike,"[('beef fry', 1), ('chicken curry', 3)]",0,94.28,1968,9,7.41,3.3666
ORD124955,REST2023,CUST11118,COUR4695,-37.8100014,144.9480526,2020-04-26,18:27:41,1,1,Bike,"[('vegetable stew', 3), ('roast chicken', 2)]",40,83.89,1175,5,6.71,5.9791
ORD125127,REST0978,CUST11303,COUR2235,-37.8180323,144.9668595,2020-06-10,11:20:26,0,0,Bike,"[('mutton biryani', 2), ('mudpie', 2), ('steak', 1)]",40,22.69,2372,11,7.22,4.0089
ORD125574,REST0978,CUST11272,COUR2257,-37.8245941,144.9821862,2020-11-24,11:56:02,0,0,Motorbike,"[('beef chilli', 3), ('sweet corn soup', 3)]",0,87.59,3409,6,7.22,3.5261
ORD125922,REST2023,CUST07937,COUR2649,-37.8134507,144.9740083,2020-04-01,13:50:46,1,0,Bike,"[('roast chicken', 3), ('duck roast', 2), ('appam', 2)]",0,121.68,2847,14,8.39,5.5292
ORD126311,REST0774,CUST01855,COUR3770,-37.8247719,145.0073524,2020-12-26,06:51:25,0,1,Motorbike,"[('cocktails', 3), ('pasta', 2)]",0,92.06,4300,8,9.51,4.409
ORD127024,REST2023,CUST04697,COUR4342,-37.8045552,144.9160408,2020-03-22,18:31:38,1,1,Bike,"[('duck roast', 2), ('roast chicken', 2)]",40,29.56,3246,16,6.71,7.0572
ORD127590,REST0978,CUST00099,COUR4095,-37.8251587,144.9933891,2020-10-04,22:44:50,0,1,Motorbike,"[('mudpie', 3), ('steak', 2), ('beef chilli', 1), ('chicken tikka', 2)]",0,90.19,3934,7,7.22,3.9714
ORD129404,REST0774,CUST00826,COUR4411,-37.817073,144.9595551,2020-09-19,18:15:49,1,1,Bike,"[('cocktails', 3), ('beer', 3), ('sunday brunch', 2), ('pasta', 1)]",0,128.85,678,3,9.51,5.1639
ORD129502,REST1420,CUST00707,COUR0591,-37.815717,144.9683262,2020-06-26,03:25:42,0,0,Motorbike,"[('roast beef', 2), ('chicken curry', 1), ('masala dosa', 2)]",20,71.36,2772,5,9.26,3.504
ORD130220,REST0774,CUST04455,COUR2190,-37.8253991,144.9443885,2020-03-16,13:03:17,1,0,Motorbike,"[('sunday brunch', 1), ('pasta', 2), ('beer', 3), ('new zealand lamb chops', 2)]",20,30.58,2322,4,7.61,4.4144
ORD130755,REST1420,CUST12783,COUR1774,-37.8406543,144.9930679,2020-10-07,12:47:28,1,0,Bike,"[('fish fry', 3), ('beef fry', 1), ('chicken curry', 1), ('masala dosa', 3)]",10,99.65,6151,30,9.26,7.0534
ORD132348,REST2023,CUST02218,COUR0830,-37.8060403,144.9652396,2020-10-05,18:51:25,1,0,Motorbike,"[('appam', 1), ('vegetable stew', 1)]",0,107.85,2494,4,8.39,4.9389
ORD133100,REST0978,CUST02597,COUR1705,-37.8003698,144.9635368,2020-08-17,03:21:45,0,0,Motorbike,"[('butter naan', 3), ('steak', 2), ('beef chilli', 3), ('sweet corn soup', 2)]",0,44.2,672,1,9.02,2.5111
ORD134646,REST1829,CUST12036,COUR2142,-37.8010297,144.9567863,2020-01-15,02:18:27,0,0,Motorbike,"[('sweet corn soup', 3), ('egg fried rice', 3)]",0,80.33,3563,7,6.44,3.606
ORD134991,REST1420,CUST07505,COUR0600,-37.8178984,144.9462477,2020-07-30,14:46:09,0,0,Car,"[('beef fry', 1), ('fish fry', 1), ('chicken curry', 1), ('masala dosa', 1)]",0,93.56,2149,5,7.41,3.3033
ORD136653,REST1420,CUST02378,COUR4766,-37.8216065,144.9577757,2020-03-04,22:05:16,0,0,Car,"[('beef fry', 2), ('masala dosa', 2)]",0,44.43,2350,5,9.26,3.443
ORD136872,REST1829,CUST04323,COUR3241,-37.8177112,144.9670334,2020-07-06,11:44:10,0,0,Bike,"[('chowmein', 3), ('momos', 3), ('sweet corn soup', 2)]",0,80.52,3071,15,8.05,4.9516
ORD139478,REST0774,CUST13794,COUR0038,-37.8092897,144.972042,2020-03-24,23:44:10,0,0,Motorbike,"[('sunday brunch', 3), ('new zealand lamb chops', 1), ('shotgun chicken', 1)]",10,94.53,1877,3,7.61,2.7593
ORD140279,REST1420,CUST05674,COUR4334,-37.813104,144.9374875,2020-07-01,18:47:28,1,0,Bike,"[('masala dosa', 1), ('fish fry', 2), ('chicken biryani', 1), ('beef fry', 1)]",0,103.92,2277,11,7.41,4.8093
ORD140455,REST2023,CUST04383,COUR0527,-37.8244191,144.9733024,2020-07-29,10:17:08,0,0,Bike,"[('roast chicken', 1), ('duck roast', 2), ('appam', 3)]",10,60.76,3232,16,6.71,4.4724
ORD141167,REST1829,CUST08550,COUR1848,-37.8204092,144.9790962,2020-01-05,18:55:23,1,1,Car,"[('sweet corn soup', 2), ('egg fried rice', 2), ('chowmein', 3), ('noodles', 1)]",0,131.88,4368,10,8.05,6.1977
ORD142733,REST1420,CUST13064,COUR4693,-38.1109156,144.6541725,2020-07-22,12:59:20,1,0,Car,"[('roast beef', 3), ('chicken biryani', 3)]",0,123.29,43618,104,7.41,14.2514
ORD142830,REST2023,CUST11601,COUR0024,-37.8081185,144.9567616,2020-08-01,00:39:33,0,1,Motorbike,"[('vegetable stew', 2), ('appam', 3), ('duck roast', 3)]",45,56.76,1679,3,6.71,3.9531
ORD143987,REST2023,CUST09401,COUR3865,-37.8102862,144.9613285,2020-02-14,20:54:03,0,0,Bike,"[('vegetable stew', 2), ('duck roast', 2), ('roast chicken', 1)]",0,77.86,1747,8,6.71,4.3215
ORD144840,REST1829,CUST00506,COUR3369,-37.8025949,144.9298188,2020-08-11,12:55:23,1,0,Motorbike,"[('momos', 2), ('sweet corn soup', 2), ('chowmein', 1), ('noodles', 3)]",0,64.2,2889,5,6.44,4.7759
ORD146853,REST1420,CUST11087,COUR3307,-37.808112,144.9509394,2020-03-18,07:15:09,0,0,Bike,"[('chicken biryani', 2), ('beef fry', 1), ('chicken curry', 2)]",0,98.92,824,4,7.41,2.8534
ORD147087,REST1420,CUST07754,COUR1573,-37.8133091,144.964859,2020-10-07,15:21:45,0,0,Car,"[('beef fry', 2), ('fish fry', 2), ('roast beef', 3), ('chicken curry', 3)]",20,46.58,2187,5,7.41,3.2216
ORD147994,REST2023,CUST05130,COUR0223,-37.8232307,144.9558116,2020-07-16,19:19:07,1,0,Car,"[('roast chicken', 3), ('duck roast', 2)]",40,39.53,1393,3,6.71,4.4028
ORD149692,REST2023,CUST03489,COUR1684,-37.8133366,144.9384564,2020-11-19,11:12:31,0,0,Bike,"[('roast chicken', 3), ('appam', 3), ('vegetable stew', 3)]",10,47.06,1108,5,8.39,3.3875
ORD151792,REST0774,CUST07924,COUR2978,-37.813219,144.9738874,2020-11-09,17:08:34,0,0,Bike,"[('red wine sangria', 1), ('cocktails', 1), ('sunday brunch', 3), ('shotgun chicken', 1)]",45,71.27,1402,7,9.51,2.7904
ORD151869,REST1420,CUST01807,COUR1853,-37.7995634,144.9632243,2020-08-18,00:00:00,0,0,Car,"[('chicken biryani', 3), ('beef fry', 1)]",45,45.86,1714,4,9.26,2.9983
ORD153697,REST0774,CUST13460,COUR0381,-37.8017334,144.9416826,2020-07-25,20:34:17,0,1,Motorbike,"[('beer', 3), ('pasta', 1)]",10,78.4,3282,6,9.51,4.4108
ORD155077,REST1420,CUST12197,COUR4131,-37.8016955,144.9635752,2020-10-07,14:46:09,0,0,Motorbike,"[('fish fry', 1), ('beef curry', 1), ('masala dosa', 1)]",0,101.95,1631,3,7.41,2.9978
ORD155637,REST1420,CUST02855,COUR1209,-37.8210291,144.9925782,2020-06-09,11:36:15,0,0,Motorbike,"[('roast beef', 2), ('masala dosa', 3), ('beef fry', 2), ('fish fry', 3)]",0,140.58,4925,9,9.26,3.2975
ORD155657,REST0978,CUST04979,COUR3915,-37.8112718,144.9731604,2020-12-01,00:03:57,0,0,Motorbike,"[('butter naan', 3), ('kulfi', 3), ('sweet corn soup', 2), ('beef chilli', 3)]",45,56.02,1399,2,7.22,2.9113
ORD155982,REST1829,CUST03861,COUR4896,-37.8137444,144.9876194,2020-02-01,23:12:31,0,1,Car,"[('noodles', 1), ('sweet corn soup', 2)]",0,69.05,5097,12,6.44,5.2244
ORD156155,REST0978,CUST09681,COUR3284,-37.822614,145.0000425,2020-03-27,10:05:16,0,0,Bike,"[('mudpie', 1), ('sweet corn soup', 2)]",0,156.96,4435,22,7.22,5.038
ORD156262,REST1829,CUST11172,COUR4833,-37.8044502,144.9527726,2020-12-03,00:27:41,0,0,Motorbike,"[('chowmein', 1), ('egg fried rice', 2)]",10,64.04,2875,5,8.05,3.5614
ORD156351,REST0978,CUST11856,COUR1155,-37.8096086,144.9756251,2020-08-13,23:24:23,0,0,Bike,"[('butter naan', 3), ('mudpie', 3), ('beef chilli', 1), ('kulfi', 3)]",0,32.65,1434,7,9.02,3.0631
ORD156413,REST0978,CUST11716,COUR0526,-37.8255456,144.9515297,2020-10-30,02:06:35,0,0,Car,"[('mudpie', 3), ('beef chilli', 3)]",45,35.88,4120,9,9.02,3.7168
ORD157140,REST0978,CUST00443,COUR2630,-37.8009189,145.0073256,2020-04-27,15:09:53,0,0,Car,"[('kulfi', 3), ('mudpie', 2), ('mutton biryani', 3), ('beef chilli', 2)]",0,42.78,6201,14,7.22,4.1343
ORD158879,REST1829,CUST01943,COUR1238,-37.8110812,144.9780233,2020-07-26,18:51:25,1,1,Bike,"[('chowmein', 1), ('noodles', 1), ('manchurian', 2), ('momos', 2)]",20,133.5,4447,22,6.44,7.6509
ORD159366,REST0978,CUST06295,COUR1667,-37.8067394,144.9580707,2020-04-18,02:02:38,0,1,Bike,"[('beef chilli', 2), ('kulfi', 1)]",0,129.69,1767,8,9.02,4.2793
ORD159882,REST1420,CUST01770,COUR0197,-37.823433,144.9688509,2020-02-16,11:40:13,0,1,Car,"[('chicken biryani', 2), ('beef fry', 3), ('masala dosa', 2)]",10,90.61,3395,8,7.41,4.6018
ORD160052,REST0978,CUST01762,COUR3179,-37.8131672,144.9728647,2020-10-01,22:52:44,0,0,Bike,"[('chicken tikka', 3), ('beef chilli', 2), ('mudpie', 1), ('sweet corn soup', 2)]",45,37.2,1648,8,7.22,3.5824
ORD160163,REST0978,CUST11171,COUR0722,-37.8049984,144.9528734,2020-11-06,13:42:51,1,0,Car,"[('mudpie', 1), ('chicken tikka', 1), ('steak', 2)]",0,99.95,2157,5,9.02,4.5717
ORD160516,REST0978,CUST07927,COUR0069,-37.813292,144.9739203,2020-05-16,13:54:43,1,1,Car,"[('mudpie', 3), ('butter naan', 1), ('sweet corn soup', 1), ('chicken tikka', 1)]",40,60.92,1622,3,9.02,5.7788
ORD160599,REST2023,CUST08045,COUR1911,-37.8195384,145.0088796,2020-08-22,07:38:54,0,1,Bike,"[('appam', 2), ('vegetable stew', 3), ('roast chicken', 3), ('duck roast', 1)]",40,57.22,6010,30,8.39,6.6975
ORD161333,REST0978,CUST10859,COUR1766,-37.8002494,144.9690304,2020-01-06,21:33:37,0,0,Bike,"[('butter naan', 3), ('mutton biryani', 3)]",0,119.63,309,1,9.02,2.9141
ORD161670,REST1420,CUST00293,COUR3842,-37.8042068,144.9493511,2020-04-17,11:00:39,0,0,Car,"[('fish fry', 1), ('roast beef', 3), ('chicken biryani', 2)]",40,63.08,285,0,9.26,2.8485
ORD161711,REST1829,CUST01370,COUR3617,-37.7996751,144.9612477,2020-12-17,00:55:23,0,0,Bike,"[('noodles', 2), ('momos', 2)]",0,71.49,4020,20,6.44,4.9296
ORD163386,REST0774,CUST06083,COUR2188,-37.8065038,144.9411505,2020-02-15,03:01:58,0,1,Bike,"[('pasta', 2), ('cocktails', 3)]",0,75.09,2931,14,9.51,5.312
ORD163571,REST1420,CUST11198,COUR0287,-37.8029407,144.9307492,2020-02-11,17:36:15,0,0,Motorbike,"[('chicken biryani', 1), ('chicken curry', 1)]",0,133.69,2389,4,7.41,3.2657
ORD163802,REST1829,CUST13998,COUR2259,-37.8104156,144.9614858,2020-08-26,03:53:24,0,0,Motorbike,"[('momos', 3), ('noodles', 3), ('manchurian', 2)]",20,127.18,3164,6,8.05,3.404
ORD164216,REST1420,CUST07223,COUR4355,-37.8189445,144.9466798,2020-02-27,18:00:00,1,0,Car,"[('masala dosa', 1), ('chicken curry', 3), ('beef curry', 2), ('roast beef', 1)]",0,136.67,2272,5,9.26,4.484
ORD164884,REST1829,CUST11544,COUR1664,-37.8215407,144.9449527,2020-09-28,19:30:59,1,0,Bike,"[('momos', 3), ('noodles', 1)]",0,63.16,3083,15,6.44,5.9867
ORD165949,REST0978,CUST05733,COUR1826,-37.8145205,144.9465383,2020-06-08,12:07:54,1,0,Bike,"[('steak', 2), ('kulfi', 3), ('butter naan', 2)]",0,59.63,2995,14,7.22,5.8734
ORD166656,REST0774,CUST02598,COUR0102,-37.8009621,144.9628676,2020-04-06,09:21:45,0,0,Motorbike,"[('cocktails', 1), ('new zealand lamb chops', 2), ('pasta', 3), ('beer', 3)]",10,70.39,2466,4,9.51,3.1925
ORD167086,REST1420,CUST01041,COUR2510,-37.8187937,144.9168526,2020-03-20,19:46:48,1,0,Car,"[('beef curry', 3), ('roast beef', 2), ('beef fry', 3), ('fish fry', 2)]",0,113.01,4354,10,7.41,5.139
