order_id,restaurant_id,customer_id,carrier_id,customer_lat,customer_lon,date,time,is_peak_time,is_weekend,carrier_vehicle,shopping_cart,coupon_discount,order_price,shortest_distance_to_customer,travel_time_minutes,restaurant_rating,delivery_charges
ORD140141,REST1420,CUST09102,COUR4884,-37.8220154,144.95977240000005,2020-07-09,13:42:51,1,0,Car,"[('fish fry', 2), ('beef fry', 3), ('chicken curry', 1), ('masala dosa', 2)]",0,146.78,3649,9,9.26,5.0199
ORD256973,REST1829,CUST00943,COUR0686,-37.814218200000006,144.9650124,2020-10-04,00:51:25,0,1,Car,"[('sweet corn soup', 2), ('chowmein', 2)]",0,59.28,3568,9,8.05,4.3854
ORD066973,REST1420,CUST11266,COUR1588,-37.81418710000001,144.93404099999995,2020-03-18,06:07:54,0,0,Motorbike,"[('chicken biryani', 2), ('fish fry', 3)]",45,43.747,2488,5,9.26,3.1018
ORD034033,REST1420,CUST06001,COUR1131,-37.8245806,145.00054550000004,2020-06-05,14:42:11,0,0,Bike,"[('chicken biryani', 3), ('beef curry', 3)]",10,56.133,5889,29,9.26,5.7609
ORD165198,REST1829,CUST02791,COUR4951,-37.8218782,145.01396530000005,2020-12-31,06:19:46,0,0,Motorbike,"[('noodles', 2), ('sweet corn soup', 3)]",0,71.06,7480,15,8.05,3.9522
ORD113491,REST0774,CUST04563,COUR3693,-37.8142701,144.94938380000005,2020-07-06,01:38:54,0,0,Motorbike,"[('shotgun chicken', 2), ('beer', 3), ('cocktails', 2), ('red wine sangria', 1)]",0,109.09,2307,5,9.51,3.2027
ORD232036,REST0774,CUST03088,COUR1813,-37.8176544,145.010849,2020-12-02,18:43:30,1,0,Motorbike,"[('new zealand lamb chops', 2), ('beer', 2)]",0,43.66,4516,9,9.51,4.7205
ORD099461,REST0774,CUST10425,COUR2776,-37.819495,144.9616509,2020-03-14,07:15:09,0,1,Car,"[('new zealand lamb chops', 1), ('cocktails', 1)]",0,34.12,437,1,9.51,3.4897
ORD010232,REST1420,CUST10669,COUR3188,-37.8252008,144.9462692,2020-02-19,13:23:04,1,0,Motorbike,"[('beef fry', 3), ('roast beef', 2)]",0,92.77,3086,6,9.26,5.0671
ORD340823,REST0774,CUST01705,COUR1098,-37.8240055,145.0020524,2020-01-10,21:05:56,0,0,Bike,"[('pasta', 3), ('beer', 2), ('red wine sangria', 1), ('new zealand lamb chops', 3)]",0,126.51,3795,19,9.51,4.5663
ORD137734,REST0774,CUST06436,COUR1415,-37.8131419,145.00945180000005,2020-04-28,18:47:28,1,0,Bike,"[('cocktails', 2), ('shotgun chicken', 2)]",10,61.956,4758,24,9.51,6.5894
ORD035529,REST2023,CUST00171,COUR0802,-37.7985046,145.0070939,2020-05-08,05:52:05,0,0,Bike,"[('appam', 1), ('vegetable stew', 3), ('duck roast', 3), ('roast chicken', 3)]",0,134.17,8309,42,8.39,6.9479
ORD305853,REST1829,CUST07466,COUR3214,-37.8036589,144.962961,2020-06-26,00:47:28,0,0,Bike,"[('chowmein', 3), ('sweet corn soup', 2)]",10,64.044,4015,20,8.05,4.7282
ORD018344,REST1829,CUST07525,COUR0037,-37.8174518,144.9456628,2020-12-11,11:20:26,0,0,Motorbike,"[('chowmein', 1), ('egg fried rice', 3), ('sweet corn soup', 3), ('momos', 3)]",45,92.218,2803,6,8.05,3.353
ORD264964,REST1829,CUST12244,COUR1752,-37.8087321,144.9473669,2020-11-26,18:55:23,1,0,Car,"[('chowmein', 3), ('manchurian', 2), ('egg fried rice', 1)]",0,83.1,2404,6,8.05,5.0822
ORD097901,REST1829,CUST04239,COUR0717,-37.8178183,144.9887553,2020-07-02,14:18:27,0,0,Car,"[('chowmein', 2), ('sweet corn soup', 1), ('manchurian', 3)]",45,45.309,5083,12,8.05,3.6433
ORD008327,REST0774,CUST02162,COUR1837,-37.8033318,144.94908940000005,2020-01-26,17:16:29,0,1,Motorbike,"[('beer', 1), ('red wine sangria', 3), ('shotgun chicken', 2), ('cocktails', 3)]",0,151.97,2644,5,9.51,4.2657
ORD051155,REST1829,CUST12598,COUR0393,-37.803495700000006,144.94973430000005,2020-05-11,05:04:36,0,0,Bike,"[('chowmein', 3), ('momos', 1), ('manchurian', 3)]",20,72.36,2662,13,8.05,3.8197
ORD146738,REST2023,CUST07902,COUR3299,-37.8165703,144.98697990000005,2020-05-16,11:16:29,0,1,Bike,"[('appam', 3), ('vegetable stew', 3), ('duck roast', 1)]",0,83.6,4034,20,8.39,5.8492
ORD107064,REST0774,CUST12894,COUR0262,-37.8064471,144.9325031,2020-09-08,11:20:26,0,0,Motorbike,"[('cocktails', 2), ('shotgun chicken', 3), ('pasta', 2)]",40,70.02,3604,7,9.51,3.1043
ORD281527,REST1829,CUST09908,COUR4943,-37.7917738,144.93594009999995,2020-01-05,07:27:01,0,1,Car,"[('sweet corn soup', 2), ('manchurian', 1)]",45,27.027,6132,15,8.05,4.9973
ORD026993,REST0978,CUST00593,COUR3305,-37.8147157,144.94008390000005,2020-04-14,12:43:30,1,0,Car,"[('sweet corn soup', 3), ('kulfi', 2), ('chicken tikka', 1), ('beef chilli', 1)]",0,124.98,3650,9,9.02,5.2536
ORD306803,REST0978,CUST11722,COUR0769,-37.8099666,144.9645969,2020-01-30,16:40:52,0,0,Car,"[('butter naan', 2), ('kulfi', 1), ('sweet corn soup', 2)]",0,89.12,1371,3,9.02,2.7169
ORD258843,REST0978,CUST07321,COUR2962,-37.8199451,144.9686021,2020-11-27,22:48:47,0,0,Motorbike,"[('steak', 2), ('chicken tikka', 1), ('kulfi', 2)]",0,88.78,2542,5,9.02,3.1024
ORD089725,REST1420,CUST05319,COUR2906,-37.8165074,144.9685455,2020-06-13,06:19:46,0,1,Motorbike,"[('roast beef', 3), ('beef fry', 1)]",0,62.47,2774,6,9.26,4.3327
ORD004912,REST0774,CUST10292,COUR2157,-37.8168138,144.9881655,2020-11-02,05:04:36,0,0,Motorbike,"[('new zealand lamb chops', 1), ('red wine sangria', 3)]",0,71.28,2354,5,9.51,3.2098
ORD279352,REST2023,CUST03133,COUR3347,-37.8119754,144.98588700000005,2020-04-25,07:42:51,0,1,Car,"[('roast chicken', 2), ('vegetable stew', 2)]",0,62.68,4056,10,8.39,4.5551
ORD226667,REST2023,CUST03087,COUR0968,-37.8187334,145.015963,2020-02-21,14:06:35,0,0,Bike,"[('appam', 2), ('vegetable stew', 3)]",0,57.89,7858,39,8.39,6.8523
ORD181762,REST1829,CUST05504,COUR4232,-37.8150656,144.9616574,2020-09-02,21:57:21,0,0,Motorbike,"[('manchurian', 3), ('sweet corn soup', 3), ('chowmein', 2), ('noodles', 2)]",10,122.112,3252,7,8.05,3.3713
ORD177021,REST0774,CUST10118,COUR1136,-37.8015927,144.958135,2020-04-13,06:51:25,0,0,Motorbike,"[('pasta', 1), ('sunday brunch', 3)]",0,65.33,2539,5,9.51,2.8217
ORD041346,REST0978,CUST08999,COUR3351,-37.81595479999999,144.964521,2020-09-29,11:24:23,0,0,Bike,"[('beef chilli', 2), ('mudpie', 3), ('kulfi', 2), ('butter naan', 1)]",0,151.92,2195,11,9.02,3.6065
ORD286448,REST1829,CUST02762,COUR4265,-37.801844,144.9813581,2020-02-05,05:16:29,0,0,Motorbike,"[('sweet corn soup', 1), ('egg fried rice', 2)]",20,46.56,5452,11,8.05,3.6279
ORD143176,REST1829,CUST11488,COUR4349,-37.8082689,144.983458,2020-01-06,23:36:15,0,0,Motorbike,"[('manchurian', 2), ('sweet corn soup', 2), ('momos', 1)]",20,61.368,5233,10,8.05,3.7903
ORD014568,REST0978,CUST13593,COUR3604,-37.8024391,144.96335159999995,2020-05-10,07:23:04,0,1,Bike,"[('mutton biryani', 2), ('steak', 1), ('beef chilli', 1)]",0,61.23,901,5,9.02,4.2843
ORD063921,REST0978,CUST08927,COUR3317,-37.81674829999999,144.96998069999995,2020-12-16,10:09:13,0,0,Car,"[('beef chilli', 3), ('mutton biryani', 1), ('steak', 3), ('kulfi', 3)]",0,185.24,2052,5,9.02,2.8252
ORD235261,REST1829,CUST01761,COUR3448,-37.812584,144.97261569999995,2020-11-01,11:04:36,0,1,Car,"[('sweet corn soup', 2), ('egg fried rice', 1), ('noodles', 2), ('momos', 1)]",10,78.723,4062,10,8.05,4.7465
ORD131644,REST1829,CUST01052,COUR3370,-37.818287,144.9257374,2020-09-22,16:56:42,0,0,Motorbike,"[('egg fried rice', 3), ('manchurian', 3)]",40,60.912,4357,9,8.05,3.7841
ORD171943,REST1420,CUST02613,COUR1887,-37.8086441,144.9628946,2020-07-26,03:57:21,0,1,Motorbike,"[('beef fry', 3), ('roast beef', 3), ('masala dosa', 2), ('beef curry', 2)]",20,129.96,1672,3,9.26,4.1627
ORD250301,REST0774,CUST12479,COUR3409,-37.81903370000001,144.95244630000005,2020-07-09,21:01:58,0,0,Car,"[('new zealand lamb chops', 2), ('beer', 1)]",0,36.53,1243,3,9.51,2.7462
ORD125777,REST0978,CUST01904,COUR3480,-37.82412,144.9889671,2020-08-14,06:51:25,0,0,Bike,"[('sweet corn soup', 1), ('kulfi', 1), ('mutton biryani', 3), ('butter naan', 3)]",0,131.79,3586,18,9.02,4.1828
ORD019889,REST0978,CUST02046,COUR4542,-37.8031584,144.95097719999995,2020-01-13,15:49:27,0,0,Car,"[('kulfi', 1), ('steak', 1), ('butter naan', 1)]",40,33.066,2082,5,9.02,3.1233
ORD268210,REST1420,CUST03608,COUR1163,-37.825342600000006,144.9513179,2020-06-03,01:30:59,0,0,Motorbike,"[('fish fry', 3), ('beef fry', 1), ('chicken biryani', 1)]",0,89.13,3049,6,9.26,3.1934
ORD196015,REST1420,CUST09535,COUR3006,-37.81888729999999,144.9549446,2020-05-28,13:38:54,1,0,Motorbike,"[('roast beef', 2), ('beef curry', 1), ('chicken biryani', 2)]",0,60.15,2117,4,9.26,4.5082
ORD297963,REST2023,CUST08699,COUR2487,-37.8216996,144.93661200000005,2020-11-28,04:13:11,0,1,Bike,"[('roast chicken', 2), ('appam', 3), ('vegetable stew', 2), ('duck roast', 2)]",10,119.331,1902,10,8.39,4.7427
ORD095506,REST0978,CUST13653,COUR0411,-37.8154081,144.966467,2020-08-22,02:22:25,0,1,Car,"[('mutton biryani', 2), ('chicken tikka', 2)]",0,64.82,2031,5,9.02,4.031000000000001
ORD159541,REST0978,CUST06539,COUR0648,-37.8242032,144.9841512,2020-08-14,00:47:28,0,0,Car,"[('sweet corn soup', 3), ('beef chilli', 2), ('chicken tikka', 2)]",0,129.52,3464,8,9.02,3.4132
ORD005940,REST1829,CUST10592,COUR2141,-37.8066242,144.9323335,2020-11-19,10:13:11,0,0,Bike,"[('chowmein', 1), ('manchurian', 1), ('egg fried rice', 2), ('momos', 2)]",45,51.612,2439,12,8.05,3.9943
ORD290142,REST0978,CUST10427,COUR2406,-37.8196878,144.9616544,2020-05-14,14:14:30,0,0,Bike,"[('steak', 2), ('kulfi', 1)]",0,48.06,2885,14,9.02,4.026
ORD020237,REST1420,CUST02635,COUR4674,-37.8051377,144.96418630000005,2020-08-11,19:50:46,1,0,Motorbike,"[('masala dosa', 3), ('beef fry', 2), ('roast beef', 1), ('beef curry', 2)]",45,73.211,1517,3,9.26,4.6807
ORD176064,REST1420,CUST01674,COUR4198,-37.8229927,145.0065988,2020-08-02,00:39:33,0,1,Motorbike,"[('beef fry', 3), ('beef curry', 3), ('masala dosa', 1), ('roast beef', 3)]",0,151.31,6325,13,9.26,5.2801
ORD031053,REST2023,CUST01930,COUR2003,-37.824333,144.9754746,2020-03-31,19:03:17,1,0,Car,"[('vegetable stew', 2), ('roast chicken', 1), ('appam', 3), ('duck roast', 1)]",0,101.0,3370,8,8.39,4.919
ORD042350,REST1420,CUST11388,COUR0643,-37.8093671,144.9719597,2020-07-21,17:20:26,0,0,Bike,"[('masala dosa', 2), ('beef curry', 2), ('fish fry', 1)]",0,74.46,2403,12,9.26,3.7456
ORD258594,REST2023,CUST04249,COUR1891,-37.8261993,144.9950706,2020-09-13,00:07:54,0,1,Car,"[('appam', 1), ('vegetable stew', 2), ('duck roast', 1)]",0,39.65,4852,12,8.39,5.1063
ORD223704,REST2023,CUST04457,COUR1885,-37.82443720000001,144.9425415,2020-03-06,15:05:56,0,0,Car,"[('appam', 3), ('vegetable stew', 2), ('roast chicken', 3)]",10,128.268,1352,3,8.39,2.8723
ORD317517,REST0774,CUST13955,COUR0880,-37.8129349,144.9526978,2020-02-21,02:22:25,0,0,Bike,"[('new zealand lamb chops', 2), ('pasta', 1), ('red wine sangria', 3)]",20,81.928,1591,8,9.51,3.407
ORD085995,REST1420,CUST00222,COUR4803,-37.8271503,144.9614665,2020-01-04,03:17:48,0,1,Car,"[('chicken biryani', 3), ('beef fry', 2), ('masala dosa', 1), ('beef curry', 1)]",45,59.873000000000005,3045,7,9.26,3.9529
ORD330645,REST1829,CUST05963,COUR3390,-37.820523,144.9657444,2020-05-25,00:00:00,0,0,Motorbike,"[('noodles', 3), ('egg fried rice', 1), ('momos', 2), ('manchurian', 1)]",0,88.41,3351,7,8.05,3.2271
ORD213138,REST2023,CUST07357,COUR4104,-37.8234452,144.9701705,2020-06-02,10:52:44,0,0,Car,"[('duck roast', 3), ('vegetable stew', 1), ('appam', 1), ('roast chicken', 1)]",0,71.49,2855,7,8.39,3.444
ORD174716,REST1829,CUST00820,COUR0463,-37.8173869,144.9581691,2020-08-07,20:02:38,0,0,Motorbike,"[('manchurian', 1), ('chowmein', 3), ('momos', 1)]",0,63.21,3006,6,8.05,3.6486
ORD202571,REST1420,CUST08619,COUR0320,-37.8098047,144.9766195,2020-08-07,08:30:19,0,0,Bike,"[('roast beef', 2), ('beef fry', 1), ('fish fry', 2)]",0,85.55,3053,15,9.26,4.1262
ORD307437,REST2023,CUST13765,COUR1556,-37.8138344,144.957367,2020-08-14,04:13:11,0,0,Car,"[('vegetable stew', 1), ('roast chicken', 3)]",0,80.08,1446,3,8.39,2.9346
ORD243945,REST0774,CUST10600,COUR1923,-37.8063974,144.93179469999995,2020-01-11,11:08:34,0,1,Car,"[('shotgun chicken', 3), ('new zealand lamb chops', 1), ('red wine sangria', 3)]",10,104.652,3682,9,9.51,4.2963
ORD140870,REST0978,CUST04448,COUR2851,-37.8204085,144.92786740000005,2020-03-09,18:27:41,1,0,Bike,"[('butter naan', 1), ('sweet corn soup', 3), ('kulfi', 1)]",0,81.52,6059,30,9.02,7.109
ORD181990,REST0774,CUST06225,COUR3457,-37.8125339,144.9362062,2020-03-01,13:11:12,1,1,Motorbike,"[('pasta', 2), ('red wine sangria', 1)]",0,51.72,3617,7,9.51,5.8088
ORD123163,REST1829,CUST06499,COUR0917,-37.8253292,144.98277380000005,2020-02-06,23:20:26,0,0,Bike,"[('egg fried rice', 1), ('manchurian', 2), ('noodles', 3)]",20,59.304,4978,25,8.05,5.0174
ORD331918,REST1420,CUST03147,COUR4747,-37.8130695,144.9864823,2020-12-11,18:03:57,1,0,Bike,"[('beef fry', 1), ('masala dosa', 3), ('beef curry', 1), ('chicken biryani', 3)]",0,126.17,3907,20,9.26,6.0445
ORD146665,REST0774,CUST03298,COUR0490,-37.8062153,144.9497858,2020-03-07,19:34:56,1,1,Motorbike,"[('pasta', 2), ('shotgun chicken', 1)]",0,47.86,2204,4,9.51,5.2328
ORD253731,REST1420,CUST11467,COUR0312,-37.8198249,145.0118938,2020-12-03,22:56:42,0,0,Motorbike,"[('roast beef', 2), ('masala dosa', 1), ('beef curry', 1)]",40,33.072,6425,13,9.26,3.8659
ORD348342,REST1829,CUST10643,COUR2546,-37.798734,145.0002236,2020-05-17,19:15:09,1,1,Motorbike,"[('manchurian', 1), ('noodles', 2)]",0,31.4,7502,15,8.05,6.7986
ORD172907,REST1420,CUST11142,COUR4991,-37.8071752,144.94513380000004,2020-07-07,03:53:24,0,0,Motorbike,"[('chicken curry', 3), ('beef curry', 3)]",45,22.605,876,2,9.26,2.7658
ORD045256,REST0774,CUST08581,COUR2651,-37.8132601,144.9447895,2020-05-24,11:00:39,0,1,Bike,"[('new zealand lamb chops', 3), ('red wine sangria', 2), ('shotgun chicken', 3)]",0,126.82,2331,12,9.51,5.0934
ORD185685,REST1420,CUST07494,COUR2270,-37.8150862,144.9450741,2020-12-29,02:22:25,0,0,Bike,"[('chicken biryani', 2), ('masala dosa', 3)]",0,83.47,1816,9,9.26,3.4503
ORD335580,REST1829,CUST13364,COUR0739,-37.82406,144.96973880000004,2020-07-27,10:32:58,0,0,Motorbike,"[('sweet corn soup', 3), ('egg fried rice', 2), ('noodles', 2)]",45,61.325,3842,8,8.05,3.429
ORD207000,REST1420,CUST02352,COUR4898,-37.8011642,145.00912319999995,2020-10-16,00:15:49,0,0,Bike,"[('fish fry', 3), ('masala dosa', 2), ('beef fry', 3), ('beef curry', 1)]",0,168.32,6043,30,9.26,5.5897
ORD084536,REST2023,CUST07679,COUR3695,-37.8081488,144.975634,2020-03-07,09:49:27,0,1,Motorbike,"[('vegetable stew', 2), ('appam', 2), ('roast chicken', 1)]",0,75.29,3073,6,8.39,4.4634
ORD172301,REST1420,CUST10568,COUR1587,-37.8066149,144.9322997,2020-04-20,17:32:18,0,0,Car,"[('masala dosa', 1), ('roast beef', 2)]",45,25.658,2005,5,9.26,2.9598
ORD306841,REST0774,CUST09174,COUR1436,-37.8173377,144.9602763,2020-05-29,09:13:50,0,0,Car,"[('red wine sangria', 1), ('cocktails', 3), ('new zealand lamb chops', 1)]",0,91.82,503,1,9.51,2.8234
ORD089350,REST1829,CUST11912,COUR1082,-37.8023255,144.9777778,2020-10-13,00:23:44,0,0,Bike,"[('sweet corn soup', 2), ('chowmein', 2)]",0,59.28,5059,25,8.05,5.1596
ORD339611,REST2023,CUST03277,COUR4518,-37.80557570000001,144.94400280000005,2020-05-19,02:26:22,0,0,Bike,"[('duck roast', 1), ('vegetable stew', 1)]",10,12.771,1694,8,8.39,3.9042
ORD051730,REST2023,CUST02841,COUR1027,-37.8191587,144.9932373,2020-05-02,03:25:42,0,1,Bike,"[('appam', 3), ('duck roast', 2), ('vegetable stew', 3)]",45,49.951,4732,24,8.39,6.2751
ORD144183,REST1420,CUST00810,COUR3441,-37.81735020000001,144.9547619,2020-08-18,05:08:34,0,0,Bike,"[('beef curry', 3), ('chicken biryani', 3), ('chicken curry', 2)]",0,72.83,1994,10,9.26,3.4694
ORD077920,REST1420,CUST07956,COUR3122,-37.8114476,144.973172,2020-06-05,11:08:34,0,0,Car,"[('beef curry', 2), ('fish fry', 3), ('beef fry', 2), ('chicken biryani', 2)]",10,126.27,2673,6,9.26,3.2112
ORD171727,REST1829,CUST00739,COUR0907,-37.8136563,144.9612615,2020-05-23,15:49:27,0,1,Motorbike,"[('manchurian', 2), ('momos', 1), ('noodles', 2)]",0,58.97,3319,7,8.05,4.4333
ORD082674,REST2023,CUST02350,COUR3126,-37.8001659,145.00974399999996,2020-09-14,01:46:48,0,0,Motorbike,"[('appam', 3), ('vegetable stew', 3)]",0,76.38,7017,14,8.39,4.2522
ORD087464,REST1420,CUST12166,COUR2829,-37.8026029,144.9632644,2020-01-23,10:09:13,0,0,Bike,"[('roast beef', 2), ('masala dosa', 1), ('chicken biryani', 3)]",0,83.61,1534,8,9.26,3.467
ORD186174,REST1420,CUST07717,COUR4468,-37.79979470000001,144.9552864,2020-01-12,16:36:55,0,1,Car,"[('masala dosa', 2), ('beef fry', 3), ('chicken curry', 1), ('beef curry', 2)]",0,127.12,941,2,9.26,3.8906
ORD027803,REST0978,CUST12708,COUR2623,-37.803603,144.9499768,2020-10-01,10:52:44,0,0,Car,"[('kulfi', 1), ('mutton biryani', 1), ('mudpie', 3)]",45,41.19,2295,6,9.02,3.5944
ORD075868,REST0774,CUST02241,COUR1110,-37.8186033,144.964786,2020-04-02,18:03:57,1,0,Car,"[('red wine sangria', 2), ('pasta', 3)]",0,87.01,617,1,9.51,4.0871
ORD062200,REST2023,CUST04042,COUR1996,-37.8193708,144.9818883,2020-12-08,05:44:10,0,0,Bike,"[('duck roast', 3), ('vegetable stew', 1)]",0,28.63,3640,18,8.39,4.925
ORD211352,REST2023,CUST02571,COUR4987,-37.80333140000001,144.95913080000005,2020-07-10,20:14:30,0,0,Motorbike,"[('appam', 2), ('roast chicken', 2)]",45,47.146,2467,5,8.39,3.3438
ORD326179,REST1420,CUST08778,COUR0636,-37.8003819,144.96088319999996,2020-06-04,10:25:03,0,0,Car,"[('chicken biryani', 1), ('beef curry', 1), ('chicken curry', 3), ('beef fry', 1)]",0,58.39,1476,4,9.26,2.8332
ORD208365,REST1420,CUST10171,COUR3942,-37.8151312,144.9662281,2020-09-25,21:33:37,0,0,Car,"[('chicken biryani', 1), ('chicken curry', 2), ('roast beef', 1), ('fish fry', 2)]",0,72.9,2436,6,9.26,3.4053
ORD309223,REST0978,CUST10417,COUR4590,-37.8087626,144.97188789999996,2020-03-15,06:27:41,0,1,Bike,"[('mutton biryani', 2), ('mudpie', 3), ('chicken tikka', 2)]",0,108.02,1262,6,9.02,3.9915
ORD132232,REST0978,CUST02084,COUR3702,-37.8026593,145.016216,2020-11-05,09:53:24,0,0,Car,"[('mutton biryani', 2), ('butter naan', 1), ('steak', 2), ('sweet corn soup', 2)]",40,59.688,4968,12,9.02,4.142
ORD024991,REST1420,CUST13310,COUR3436,-37.82398679999999,144.94386530000003,2020-05-27,11:20:26,0,0,Car,"[('chicken curry', 2), ('roast beef', 3), ('chicken biryani', 1)]",0,63.34,3243,8,9.26,3.5751
ORD325652,REST2023,CUST00709,COUR2965,-37.8154693,144.96808269999997,2020-01-02,06:47:28,0,0,Motorbike,"[('duck roast', 3), ('roast chicken', 1)]",0,46.03,2453,5,8.39,3.1631
ORD196592,REST1420,CUST04674,COUR2129,-37.8024333,144.9381113,2020-07-16,18:19:46,1,0,Motorbike,"[('masala dosa', 1), ('chicken curry', 2)]",40,18.042,2065,4,9.26,4.3967
ORD327893,REST1829,CUST09186,COUR4813,-37.81740670000001,144.9596995,2020-05-15,10:48:47,0,0,Car,"[('manchurian', 3), ('chowmein', 2), ('egg fried rice', 3)]",40,75.168,3150,8,8.05,3.705
ORD286944,REST1829,CUST12921,COUR4650,-37.8154653,144.9356584,2020-03-13,10:40:52,0,0,Bike,"[('noodles', 3), ('momos', 3), ('manchurian', 1), ('chowmein', 2)]",0,105.9,3248,16,8.05,4.2156
ORD068494,REST2023,CUST13244,COUR2564,-37.8210351,144.976788,2020-11-08,13:54:43,1,1,Car,"[('appam', 2), ('roast chicken', 3), ('duck roast', 2), ('vegetable stew', 3)]",0,145.44,3387,8,8.39,5.8498
ORD211139,REST1420,CUST10776,COUR2199,-37.82104870000001,144.9579365,2020-12-09,13:58:40,1,0,Motorbike,"[('chicken biryani', 3), ('roast beef', 3), ('masala dosa', 2), ('beef fry', 2)]",10,144.504,2277,5,9.26,5.0541
ORD181189,REST1420,CUST11451,COUR2602,-37.8038188,144.9643945,2020-06-23,10:21:05,0,0,Motorbike,"[('masala dosa', 1), ('roast beef', 3), ('chicken curry', 2)]",10,63.567,1584,3,9.26,2.6224
ORD010760,REST1829,CUST04065,COUR2832,-37.81993660000001,144.9849822,2020-01-23,09:29:40,0,0,Motorbike,"[('noodles', 1), ('sweet corn soup', 2), ('egg fried rice', 2)]",0,84.85,4828,10,8.05,3.7692
ORD296109,REST0774,CUST11995,COUR2775,-37.8159696,144.9915803,2020-05-09,03:05:56,0,1,Car,"[('pasta', 1), ('red wine sangria', 3), ('sunday brunch', 2)]",0,105.61,2781,7,9.51,4.1055
ORD193558,REST0978,CUST02836,COUR2836,-37.8200099,144.9989177,2020-05-16,10:48:47,0,1,Bike,"[('mutton biryani', 2), ('kulfi', 3)]",0,83.38,4169,21,9.02,5.7024
ORD130934,REST0774,CUST05546,COUR0665,-37.8132167,144.9484308,2020-05-18,04:44:50,0,0,Motorbike,"[('red wine sangria', 1), ('sunday brunch', 1), ('pasta', 2), ('shotgun chicken', 1)]",0,83.02,2715,5,9.51,3.1902
ORD067993,REST0774,CUST03968,COUR1988,-37.8150399,144.9459788,2020-12-28,23:12:31,0,0,Car,"[('cocktails', 3), ('new zealand lamb chops', 3)]",10,92.124,2113,5,9.51,2.8224
ORD201840,REST0978,CUST03332,COUR0706,-37.8065395,144.95203600000005,2020-07-14,07:58:40,0,0,Car,"[('beef chilli', 3), ('sweet corn soup', 1)]",20,67.952,2296,6,9.02,3.2337
ORD122375,REST1829,CUST00131,COUR1430,-37.800397,144.9726155,2020-01-12,12:47:28,1,1,Bike,"[('manchurian', 2), ('chowmein', 1), ('momos', 2), ('sweet corn soup', 2)]",0,102.54,4844,24,8.05,7.7889
ORD096407,REST1829,CUST04138,COUR1105,-37.8187839,144.9821418,2020-08-19,13:58:40,1,0,Bike,"[('chowmein', 2), ('momos', 2)]",45,28.413,4446,22,8.05,6.4916
ORD060809,REST1829,CUST12991,COUR0216,-37.8122772,144.95139790000005,2020-04-09,08:30:19,0,0,Motorbike,"[('noodles', 2), ('egg fried rice', 2), ('momos', 2), ('chowmein', 3)]",0,121.76,2805,6,8.05,2.9785
ORD111492,REST2023,CUST10737,COUR4314,-37.81250470000001,144.9884447,2020-05-12,04:32:58,0,0,Motorbike,"[('roast chicken', 1), ('appam', 3)]",20,63.872,4322,9,8.39,3.6063
ORD307706,REST1829,CUST06944,COUR1492,-37.8060706,144.95707219999997,2020-05-21,21:49:27,0,0,Bike,"[('sweet corn soup', 3), ('chowmein', 2), ('egg fried rice', 1)]",20,77.808,3155,16,8.05,4.3693
ORD158243,REST1829,CUST02170,COUR1574,-37.8036444,144.9459766,2020-06-15,09:21:45,0,0,Bike,"[('sweet corn soup', 3), ('manchurian', 1), ('momos', 3)]",40,65.25,2320,12,8.05,4.2533
ORD250790,REST0774,CUST02346,COUR4644,-37.8017477,145.01116090000005,2020-01-18,04:09:13,0,1,Bike,"[('sunday brunch', 1), ('shotgun chicken', 1), ('pasta', 3)]",20,64.472,5346,27,9.51,6.4771
ORD181908,REST0978,CUST10714,COUR3307,-37.8140733,144.9883275,2020-05-22,00:03:57,0,0,Bike,"[('butter naan', 3), ('kulfi', 1), ('chicken tikka', 2)]",0,124.68,2854,14,9.02,4.2023
ORD325692,REST1420,CUST12015,COUR2351,-37.8145067,144.99993519999995,2020-09-23,07:19:07,0,0,Motorbike,"[('beef fry', 2), ('chicken curry', 3), ('chicken biryani', 2)]",0,84.15,5205,10,9.26,3.8217
ORD185414,REST2023,CUST06148,COUR3163,-37.80602,144.95614650000005,2020-03-23,09:09:53,0,0,Motorbike,"[('vegetable stew', 1), ('appam', 3)]",10,56.196000000000005,1858,4,8.39,3.2110000000000003
ORD341849,REST1420,CUST04648,COUR0170,-37.8061908,144.9329846,2020-08-21,17:12:31,0,0,Motorbike,"[('beef fry', 2), ('beef curry', 3), ('chicken curry', 2)]",20,63.752,1927,4,9.26,2.8474
ORD043827,REST2023,CUST11363,COUR0686,-37.8097864,144.9639256,2020-03-19,05:16:29,0,0,Car,"[('appam', 3), ('duck roast', 3), ('vegetable stew', 2)]",0,91.07,2000,5,8.39,3.3209
ORD264347,REST0774,CUST11101,COUR3283,-37.80848579999999,144.94677919999995,2020-07-19,13:07:15,1,1,Car,"[('beer', 2), ('pasta', 2), ('sunday brunch', 1), ('new zealand lamb chops', 2)]",40,55.692,2489,6,9.51,5.8023
ORD093882,REST1420,CUST12620,COUR1314,-37.803226,144.94942790000005,2020-03-24,16:29:00,0,0,Motorbike,"[('chicken biryani', 1), ('masala dosa', 1), ('beef fry', 3), ('fish fry', 3)]",45,83.90799999999999,427,1,9.26,2.8895
ORD139333,REST1829,CUST10024,COUR0446,-37.8104531,145.0037593,2020-02-11,14:50:06,0,0,Motorbike,"[('sweet corn soup', 2), ('egg fried rice', 3)]",0,96.18,6747,13,8.05,3.9534
